Time,Source IP,Destination IP,Protocol,Length,TTL,Source Port,Destination Port,TCP Flags,Content-Type,Host,User-Agent
2025-02-11 20:52:47.741708994,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.741708994,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.741740942,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:47.742875099,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.742875099,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.742875099,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.742875099,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.742875099,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.742875099,52.223.193.152,192.168.1.63,TCP,1432,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.742897034,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:47.785965919,52.223.193.152,192.168.1.63,TCP,82,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.785965919,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.785965919,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.785965919,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.785965919,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.785965919,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.786022902,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:47.786412954,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.786412954,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.786412954,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.786412954,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.786412954,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.786432028,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:47.787818909,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.787818909,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.787818909,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.787818909,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.787818909,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.787818909,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.787818909,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.787818909,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.787818909,52.223.193.152,192.168.1.63,TCP,1290,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.787898064,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:47.874414921,52.223.193.152,192.168.1.63,TCP,82,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.874414921,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.874414921,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.874414921,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.874414921,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.874414921,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.874485016,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:47.874882936,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.874882936,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.874882936,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.874882936,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.874882936,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.874907970,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:47.877443075,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.877443075,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.877443075,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.877443075,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.877443075,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.877443075,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.877443075,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.877443075,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.877443075,52.223.193.152,192.168.1.63,TCP,1102,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.877480030,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:47.890491009,52.223.193.152,192.168.1.63,TCP,82,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.890491009,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.890491009,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.890491009,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.890491009,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.890491009,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.890578032,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:47.890993118,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.890993118,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.890993118,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.890993118,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.890993118,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.891030073,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:47.893239975,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.893239975,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.893239975,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.893239975,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.893239975,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.893239975,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.893239975,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.893239975,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.893239975,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.893239975,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.893280983,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:47.893968105,52.223.193.152,192.168.1.63,TCP,700,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.893987894,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:47.948077917,52.223.193.152,192.168.1.63,TCP,82,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.948077917,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.948077917,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.948077917,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.948077917,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.948077917,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.948204041,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:47.948528051,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.948528051,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.948528051,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.948528051,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.948528051,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.948596954,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:47.950747967,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.950747967,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.950747967,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.950747967,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.950747967,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.950773001,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:47.951504946,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.951504946,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.951504946,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.951504946,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.951504946,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.951504946,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.951504946,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.951504946,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.951504946,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.951504946,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.951570988,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:47.954123974,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.954123974,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.954123974,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.954123974,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.954123974,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.954145908,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:47.954667091,52.223.193.152,192.168.1.63,TCP,1088,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.954688072,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:47.999763012,52.223.193.152,192.168.1.63,TCP,82,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.999763012,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.999763012,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.999763012,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.999763012,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:47.999763012,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:47.999877930,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:48.000310898,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.000310898,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.000310898,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.000310898,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.000310898,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:48.000366926,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:48.003531933,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.003531933,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.003531933,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.003531933,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.003531933,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:48.003531933,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.003531933,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.003531933,52.223.193.152,192.168.1.63,TCP,1434,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:48.003571033,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:48.048199892,52.223.193.152,192.168.1.63,TCP,82,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:48.048199892,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.048199892,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.048199892,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.048199892,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.048199892,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:48.048199892,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.048199892,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.048199892,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.048199892,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.048199892,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:48.048199892,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.048199892,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.048199892,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.048199892,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.048199892,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:48.048199892,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.048199892,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.048199892,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.048199892,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.048199892,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:48.048199892,52.223.193.152,192.168.1.63,TCP,626,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:48.048336983,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:48.096123934,18.246.194.147,192.168.1.63,TCP,495,240,443,54043,PA,N/A,N/A,N/A
2025-02-11 20:52:48.098887920,52.223.193.152,192.168.1.63,TCP,82,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:48.098887920,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.098887920,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.098887920,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.098887920,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.098887920,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:48.098963022,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:48.099283934,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.099283934,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.099283934,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.099283934,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.099283934,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:48.099308968,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:48.100780010,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.100780010,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.100780010,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.100780010,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.100780010,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:48.100780010,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.100780010,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.100780010,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.100780010,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.100780010,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:48.100809097,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:48.101980925,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.101980925,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.101980925,52.223.193.152,192.168.1.63,TCP,548,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:48.102006912,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:48.146178007,192.168.1.63,18.246.194.147,TCP,54,128,54043,443,A,N/A,N/A,N/A
2025-02-11 20:52:48.154098034,192.168.1.152,239.255.255.251,UDP,85,1,1000,1000,N/A,N/A,N/A,N/A
2025-02-11 20:52:48.154145002,192.168.1.152,224.0.0.250,UDP,85,1,1000,1000,N/A,N/A,N/A,N/A
2025-02-11 20:52:48.170797110,82.64.64.80,192.168.1.63,TCP,763,60,32400,54349,PA,N/A,N/A,N/A
2025-02-11 20:52:48.170797110,52.223.193.152,192.168.1.63,TCP,82,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:48.170797110,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.170797110,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.170797110,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.170797110,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.170797110,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:48.170892954,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:48.171236038,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.171236038,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.171236038,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.171236038,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.171236038,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:48.171263933,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:48.172580004,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.172580004,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.172580004,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.172580004,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.172580004,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:48.172599077,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:48.174442053,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.174442053,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.174442053,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.174442053,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.174442053,52.223.193.152,192.168.1.63,TCP,1146,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:48.174479961,192.168.1.63,52.223.193.152,TCP,54,128,54501,443,A,N/A,N/A,N/A
2025-02-11 20:52:48.188604116,52.223.193.152,192.168.1.63,TCP,82,58,443,54501,PA,N/A,N/A,N/A
2025-02-11 20:52:48.188604116,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.188604116,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.188604116,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
2025-02-11 20:52:48.188604116,52.223.193.152,192.168.1.63,TCP,1514,58,443,54501,A,N/A,N/A,N/A
